compare,basehomo,similarity,baseline
世,武,0.98583615,1
世,闭,0.99772763,1
市,世,0.9977349,0
似,脑,0.99335206,1
似,术,0.9936663,1
似,印,0.99608064,1
似,良,0.99748933,1
似,似,0.9889466,1
似,河,0.99589384,1
似,治,0.99737227,1
似,楼,0.9946267,1
似,香,0.9914239,1
似,将,0.99512327,1
似,保,0.9967113,1
似,简,0.99676645,1
似,适,0.99771476,1
似,男,0.9962318,1
似,兵,0.9965424,1
似,俊,0.99714625,1
似,刮,0.99446386,1
似,标,0.9966134,1
似,阳,0.997654,1
似,弹,0.99772775,1
似,装,0.99513996,1
似,望,0.9971963,1
似,卖,0.99686176,1
似,包,0.99803376,1
似,戏,0.99758136,1
似,背,0.99811065,1
似,低,0.99450374,1
似,速,0.9959643,1
似,奇,0.99586475,1
似,坐,0.99778426,1
似,未,0.99380404,1
似,黑,0.9964031,1
似,礼,0.9981441,1
似,乖,0.99431705,1
似,软,0.9963993,1
似,燕,0.9933775,1
似,区,0.9974942,1
似,消,0.99605364,1
似,钢,0.998519,1
似,伙,0.99608624,1
似,工,0.99859643,1
似,世,0.9977349,1
似,界,0.99793077,1
似,泪,0.9961382,1
似,化,0.9833177,1
似,绿,0.99663186,1
似,询,0.9973432,1
似,木,0.99322903,1
似,计,0.99737966,1
似,敬,0.9972211,1
似,吴,0.9957578,1
似,导,0.99859816,1
似,尚,0.99491453,1
似,柔,0.9897565,1
似,称,0.9978159,1
似,秦,0.98912144,1
似,余,0.9893638,1
似,业,0.9965424,1
似,往,0.9941565,1
似,刘,0.9944335,1
似,条,0.9967387,1
似,嵩,0.9984871,1
似,更,0.99635017,1
似,案,0.9972471,1
似,内,0.99810743,1
似,命,0.9939303,1
似,哭,0.9915267,1
似,弄,0.99307513,1
似,利,0.99603677,1
似,选,0.9914243,1
似,搞,0.99652576,1
似,照,0.9979062,1
似,祝,0.997635,1
似,阿,0.98393077,1
似,迪,0.9896986,1
似,俩,0.9942186,1
似,尔,0.9984722,1
似,鸡,0.9969805,1
似,梁,0.9964688,1
似,茹,0.996676,1
似,短,0.9964658,1
似,杨,0.9946668,1
似,徐,0.9929628,1
似,除,0.99572855,1
似,暑,0.9987682,1
似,体,0.9976187,1
似,排,0.99746776,1
似,泡,0.9941412,1
似,右,0.99817145,1
似,舒,0.99672544,1
似,类,0.99730164,1
似,型,0.9966511,1
似,剧,0.9947046,1
似,郊,0.99729943,1
似,维,0.9960388,1
似,童,0.9919461,1
似,或,0.99771374,1
似,介,0.9909414,1
似,强,0.99773735,1
似,座,0.99318266,1
似,冒,0.99668324,1
似,娃,0.9951632,1
似,武,0.98583615,1
似,闭,0.99772763,1
市,似,0.9889466,0
适,脑,0.99335206,1
适,术,0.9936663,1
适,印,0.99608064,1
适,良,0.99748933,1
适,似,0.9889466,1
适,河,0.99589384,1
适,治,0.99737227,1
适,楼,0.9946267,1
适,香,0.9914239,1
适,将,0.99512327,1
适,保,0.9967113,1
适,简,0.99676645,1
适,适,0.99771476,1
适,男,0.9962318,1
适,兵,0.9965424,1
适,俊,0.99714625,1
适,刮,0.99446386,1
适,标,0.9966134,1
适,阳,0.997654,1
适,弹,0.99772775,1
适,装,0.99513996,1
适,望,0.9971963,1
适,卖,0.99686176,1
适,包,0.99803376,1
适,戏,0.99758136,1
适,背,0.99811065,1
适,低,0.99450374,1
适,速,0.9959643,1
适,奇,0.99586475,1
适,坐,0.99778426,1
适,未,0.99380404,1
适,黑,0.9964031,1
适,礼,0.9981441,1
适,乖,0.99431705,1
适,软,0.9963993,1
适,燕,0.9933775,1
适,区,0.9974942,1
适,消,0.99605364,1
适,钢,0.998519,1
适,伙,0.99608624,1
适,工,0.99859643,1
适,世,0.9977349,1
适,界,0.99793077,1
适,泪,0.9961382,1
适,化,0.9833177,1
适,绿,0.99663186,1
适,询,0.9973432,1
适,木,0.99322903,1
适,计,0.99737966,1
适,敬,0.9972211,1
适,吴,0.9957578,1
适,导,0.99859816,1
适,尚,0.99491453,1
适,柔,0.9897565,1
适,称,0.9978159,1
适,秦,0.98912144,1
适,余,0.9893638,1
适,业,0.9965424,1
适,往,0.9941565,1
适,刘,0.9944335,1
适,条,0.9967387,1
适,嵩,0.9984871,1
适,更,0.99635017,1
适,案,0.9972471,1
适,内,0.99810743,1
适,命,0.9939303,1
适,哭,0.9915267,1
适,弄,0.99307513,1
适,利,0.99603677,1
适,选,0.9914243,1
适,搞,0.99652576,1
适,照,0.9979062,1
适,祝,0.997635,1
适,阿,0.98393077,1
适,迪,0.9896986,1
适,俩,0.9942186,1
适,尔,0.9984722,1
适,鸡,0.9969805,1
适,梁,0.9964688,1
适,茹,0.996676,1
适,短,0.9964658,1
适,杨,0.9946668,1
适,徐,0.9929628,1
适,除,0.99572855,1
适,暑,0.9987682,1
适,体,0.9976187,1
适,排,0.99746776,1
适,泡,0.9941412,1
适,右,0.99817145,1
适,舒,0.99672544,1
适,类,0.99730164,1
适,型,0.9966511,1
适,剧,0.9947046,1
适,郊,0.99729943,1
适,维,0.9960388,1
适,童,0.9919461,1
适,或,0.99771374,1
适,介,0.9909414,1
适,强,0.99773735,1
适,座,0.99318266,1
适,冒,0.99668324,1
适,娃,0.9951632,1
适,武,0.98583615,1
适,闭,0.99772763,1
市,适,0.99771476,0
是,是,0.999497,1
式,是,0.999497,0
事,自,0.9993995,1
事,事,0.9993873,1
事,和,0.99943846,1
事,后,0.9995167,1
式,事,0.9993873,0
视,发,0.9993533,1
视,生,0.9993473,1
视,视,0.9994296,1
式,视,0.9994296,0
室,欢,0.9992758,1
室,热,0.99932593,1
室,室,0.9991543,1
室,分,0.999349,1
室,名,0.9993447,1
式,室,0.9991543,0
氏,氏,0.9990845,1
氏,演,0.99903625,1
氏,经,0.9994089,1
氏,王,0.9991993,1
氏,风,0.9991505,1
氏,告,0.99910355,1
氏,长,0.99929076,1
氏,呀,0.9991351,1
氏,意,0.9994282,1
氏,节,0.9994014,1
式,氏,0.9990845,0
市,色,0.9988289,1
市,种,0.9992145,1
市,习,0.99916506,1
市,准,0.9993247,1
市,头,0.998807,1
市,始,0.99863356,1
市,司,0.9986824,1
市,外,0.9991921,1
市,联,0.99898964,1
市,市,0.99921745,1
市,嗯,0.9987234,1
市,加,0.9991051,1
市,英,0.99891204,1
市,注,0.99935275,1
市,醒,0.9988521,1
市,某,0.99902374,1
式,市,0.99921745,0
试,段,0.99641216,1
试,各,0.9990247,1
试,鱼,0.9973584,1
试,停,0.9973606,1
试,冻,0.9977169,1
试,满,0.9967232,1
试,跳,0.9979602,1
试,器,0.99283606,1
试,赵,0.99302673,1
试,宿,0.99653196,1
试,管,0.997413,1
试,雄,0.9948175,1
试,伴,0.9980774,1
试,湖,0.9965869,1
试,量,0.99784315,1
试,院,0.99446666,1
试,欣,0.99664336,1
试,确,0.997788,1
试,指,0.99832994,1
试,伟,0.9945995,1
试,群,0.9971872,1
试,物,0.99862635,1
试,猪,0.9976461,1
试,故,0.99683654,1
试,谱,0.99855477,1
试,倒,0.997283,1
试,立,0.99839044,1
试,从,0.99688137,1
试,怕,0.9973184,1
试,浪,0.9960319,1
试,兴,0.9969259,1
试,蛋,0.9957565,1
试,摇,0.99598926,1
试,围,0.99814624,1
试,证,0.99714303,1
试,务,0.99796736,1
试,伦,0.99722266,1
试,久,0.99743366,1
试,舞,0.9974878,1
试,进,0.9966901,1
试,嘿,0.9957943,1
试,代,0.9942521,1
试,算,0.99478936,1
试,惜,0.9909745,1
试,万,0.99689317,1
试,思,0.99663115,1
试,豆,0.9973372,1
试,断,0.9978609,1
试,落,0.99675524,1
试,并,0.99861026,1
试,炎,0.9976078,1
试,山,0.9964596,1
试,父,0.99757785,1
试,况,0.99628603,1
试,送,0.99565566,1
试,军,0.9964062,1
试,够,0.99690646,1
试,咖,0.99659956,1
试,附,0.9961892,1
试,试,0.9967522,1
试,雷,0.9968387,1
试,答,0.99648297,1
式,试,0.9967522,0
世,脑,0.9939036,1
世,术,0.9941511,1
世,印,0.99589187,1
世,良,0.9974837,1
世,似,0.9892901,1
世,河,0.9959508,1
世,治,0.9974438,1
世,楼,0.994442,1
世,香,0.9914517,1
世,将,0.9951304,1
世,保,0.9965869,1
世,简,0.9966336,1
世,适,0.9976561,1
世,男,0.9961271,1
世,兵,0.9962864,1
世,俊,0.99721,1
世,刮,0.9945967,1
世,标,0.99635375,1
世,阳,0.9974236,1
世,弹,0.997658,1
世,装,0.99517804,1
世,望,0.9970176,1
世,卖,0.996945,1
世,包,0.9978208,1
世,戏,0.9978296,1
世,背,0.998237,1
世,低,0.99460566,1
世,速,0.99577016,1
世,奇,0.9960721,1
世,坐,0.9977083,1
世,未,0.99395645,1
世,黑,0.99627995,1
世,礼,0.9981923,1
世,乖,0.99423397,1
世,软,0.9965045,1
世,燕,0.99306923,1
世,区,0.9975856,1
世,消,0.99597126,1
世,钢,0.99857336,1
世,伙,0.99623036,1
世,工,0.99855196,1
世,世,0.99758565,1
世,界,0.99782133,1
世,泪,0.9962461,1
世,化,0.9827975,1
世,绿,0.99675936,1
世,询,0.99736094,1
世,木,0.9931288,1
世,计,0.99734944,1
世,敬,0.9971408,1
世,吴,0.9957939,1
世,导,0.99860644,1
世,尚,0.9947351,1
世,柔,0.98942816,1
世,称,0.99783945,1
世,秦,0.98880583,1
世,余,0.98909605,1
世,业,0.9968564,1
世,往,0.9945098,1
世,刘,0.99391985,1
世,条,0.99670744,1
世,嵩,0.99846846,1
世,更,0.9961808,1
世,案,0.9974127,1
世,内,0.99818146,1
世,命,0.9937003,1
世,哭,0.9914119,1
世,弄,0.99282527,1
世,利,0.99597085,1
世,选,0.9916357,1
世,搞,0.99645513,1
世,照,0.9975256,1
世,祝,0.99735814,1
世,阿,0.9846468,1
世,迪,0.99028015,1
世,俩,0.99418056,1
世,尔,0.99844354,1
世,鸡,0.9968947,1
世,梁,0.99619687,1
世,茹,0.996266,1
世,短,0.99633414,1
世,杨,0.9946997,1
世,徐,0.99268126,1
世,除,0.99553,1
世,暑,0.99873066,1
世,体,0.99751616,1
世,排,0.9974189,1
世,泡,0.99430263,1
世,右,0.9979857,1
世,舒,0.9967425,1
世,类,0.99732864,1
世,型,0.9962739,1
世,剧,0.9944711,1
世,郊,0.99731296,1
世,维,0.99610686,1
世,童,0.9919256,1
世,或,0.9975914,1
世,介,0.9906348,1
世,强,0.9975921,1
世,座,0.99319327,1
世,冒,0.99672467,1
世,娃,0.9952379,1
世,武,0.9849499,1
世,闭,0.9977837,1
式,世,0.99758565,0
似,脑,0.9939036,1
似,术,0.9941511,1
似,印,0.99589187,1
似,良,0.9974837,1
似,似,0.9892901,1
似,河,0.9959508,1
似,治,0.9974438,1
似,楼,0.994442,1
似,香,0.9914517,1
似,将,0.9951304,1
似,保,0.9965869,1
似,简,0.9966336,1
似,适,0.9976561,1
似,男,0.9961271,1
似,兵,0.9962864,1
似,俊,0.99721,1
似,刮,0.9945967,1
似,标,0.99635375,1
似,阳,0.9974236,1
似,弹,0.997658,1
似,装,0.99517804,1
似,望,0.9970176,1
似,卖,0.996945,1
似,包,0.9978208,1
似,戏,0.9978296,1
似,背,0.998237,1
似,低,0.99460566,1
似,速,0.99577016,1
似,奇,0.9960721,1
似,坐,0.9977083,1
似,未,0.99395645,1
似,黑,0.99627995,1
似,礼,0.9981923,1
似,乖,0.99423397,1
似,软,0.9965045,1
似,燕,0.99306923,1
似,区,0.9975856,1
似,消,0.99597126,1
似,钢,0.99857336,1
似,伙,0.99623036,1
似,工,0.99855196,1
似,世,0.99758565,1
似,界,0.99782133,1
似,泪,0.9962461,1
似,化,0.9827975,1
似,绿,0.99675936,1
似,询,0.99736094,1
似,木,0.9931288,1
似,计,0.99734944,1
似,敬,0.9971408,1
似,吴,0.9957939,1
似,导,0.99860644,1
似,尚,0.9947351,1
似,柔,0.98942816,1
似,称,0.99783945,1
似,秦,0.98880583,1
似,余,0.98909605,1
似,业,0.9968564,1
似,往,0.9945098,1
似,刘,0.99391985,1
似,条,0.99670744,1
似,嵩,0.99846846,1
似,更,0.9961808,1
似,案,0.9974127,1
似,内,0.99818146,1
似,命,0.9937003,1
似,哭,0.9914119,1
似,弄,0.99282527,1
似,利,0.99597085,1
似,选,0.9916357,1
似,搞,0.99645513,1
似,照,0.9975256,1
似,祝,0.99735814,1
似,阿,0.9846468,1
似,迪,0.99028015,1
似,俩,0.99418056,1
似,尔,0.99844354,1
似,鸡,0.9968947,1
似,梁,0.99619687,1
似,茹,0.996266,1
似,短,0.99633414,1
似,杨,0.9946997,1
似,徐,0.99268126,1
似,除,0.99553,1
似,暑,0.99873066,1
似,体,0.99751616,1
似,排,0.9974189,1
似,泡,0.99430263,1
似,右,0.9979857,1
似,舒,0.9967425,1
似,类,0.99732864,1
似,型,0.9962739,1
似,剧,0.9944711,1
似,郊,0.99731296,1
似,维,0.99610686,1
似,童,0.9919256,1
似,或,0.9975914,1
似,介,0.9906348,1
似,强,0.9975921,1
似,座,0.99319327,1
似,冒,0.99672467,1
似,娃,0.9952379,1
似,武,0.9849499,1
似,闭,0.9977837,1
式,似,0.9892901,0
适,脑,0.9939036,1
适,术,0.9941511,1
适,印,0.99589187,1
适,良,0.9974837,1
适,似,0.9892901,1
适,河,0.9959508,1
适,治,0.9974438,1
适,楼,0.994442,1
适,香,0.9914517,1
适,将,0.9951304,1
适,保,0.9965869,1
适,简,0.9966336,1
适,适,0.9976561,1
适,男,0.9961271,1
适,兵,0.9962864,1
适,俊,0.99721,1
适,刮,0.9945967,1
适,标,0.99635375,1
适,阳,0.9974236,1
适,弹,0.997658,1
适,装,0.99517804,1
适,望,0.9970176,1
适,卖,0.996945,1
适,包,0.9978208,1
适,戏,0.9978296,1
适,背,0.998237,1
适,低,0.99460566,1
适,速,0.99577016,1
适,奇,0.9960721,1
适,坐,0.9977083,1
适,未,0.99395645,1
适,黑,0.99627995,1
适,礼,0.9981923,1
适,乖,0.99423397,1
适,软,0.9965045,1
适,燕,0.99306923,1
适,区,0.9975856,1
适,消,0.99597126,1
适,钢,0.99857336,1
适,伙,0.99623036,1
适,工,0.99855196,1
适,世,0.99758565,1
适,界,0.99782133,1
适,泪,0.9962461,1
适,化,0.9827975,1
适,绿,0.99675936,1
适,询,0.99736094,1
适,木,0.9931288,1
适,计,0.99734944,1
适,敬,0.9971408,1
适,吴,0.9957939,1
适,导,0.99860644,1
适,尚,0.9947351,1
适,柔,0.98942816,1
适,称,0.99783945,1
适,秦,0.98880583,1
适,余,0.98909605,1
适,业,0.9968564,1
适,往,0.9945098,1
适,刘,0.99391985,1
适,条,0.99670744,1
适,嵩,0.99846846,1
适,更,0.9961808,1
适,案,0.9974127,1
适,内,0.99818146,1
适,命,0.9937003,1
适,哭,0.9914119,1
适,弄,0.99282527,1
适,利,0.99597085,1
适,选,0.9916357,1
适,搞,0.99645513,1
适,照,0.9975256,1
适,祝,0.99735814,1
适,阿,0.9846468,1
适,迪,0.99028015,1
适,俩,0.99418056,1
适,尔,0.99844354,1
适,鸡,0.9968947,1
适,梁,0.99619687,1
适,茹,0.996266,1
适,短,0.99633414,1
适,杨,0.9946997,1
适,徐,0.99268126,1
适,除,0.99553,1
适,暑,0.99873066,1
适,体,0.99751616,1
适,排,0.9974189,1
适,泡,0.99430263,1
适,右,0.9979857,1
适,舒,0.9967425,1
适,类,0.99732864,1
适,型,0.9962739,1
适,剧,0.9944711,1
适,郊,0.99731296,1
适,维,0.99610686,1
适,童,0.9919256,1
适,或,0.9975914,1
适,介,0.9906348,1
适,强,0.9975921,1
适,座,0.99319327,1
适,冒,0.99672467,1
适,娃,0.9952379,1
适,武,0.9849499,1
适,闭,0.9977837,1
式,适,0.9976561,0
是,是,0.99693805,1
试,是,0.99693805,0
事,自,0.99707615,1
事,事,0.99693125,1
事,和,0.99696136,1
事,后,0.9971143,1
试,事,0.99693125,0
视,发,0.9969636,1
视,生,0.99688435,1
视,视,0.99704486,1
试,视,0.99704486,0
室,欢,0.9968621,1
室,热,0.9969117,1
室,室,0.9966749,1
室,分,0.99710697,1
室,名,0.99688643,1
试,室,0.9966749,0
氏,氏,0.99658024,1
氏,演,0.99659336,1
氏,经,0.9969853,1
氏,王,0.9966678,1
氏,风,0.9969441,1
氏,告,0.996782,1
氏,长,0.9969023,1
氏,呀,0.9966534,1
氏,意,0.9970017,1
氏,节,0.9969968,1
试,氏,0.99658024,0
市,色,0.99628305,1
市,种,0.9967793,1
市,习,0.996631,1
市,准,0.9968092,1
市,头,0.9964671,1
市,始,0.9963405,1
市,司,0.9963595,1
市,外,0.996773,1
市,联,0.996438,1
市,市,0.9967066,1
市,嗯,0.9963082,1
市,加,0.9966623,1
市,英,0.9963889,1
市,注,0.9969566,1
市,醒,0.99645823,1
市,某,0.99664265,1
试,市,0.9967066,0
式,法,0.99657136,1
式,德,0.9956732,1
式,团,0.9957849,1
式,典,0.9963056,1
式,常,0.9961478,1
式,贝,0.9958263,1
式,转,0.99528956,1
式,闻,0.99630696,1
式,亮,0.99537045,1
式,练,0.99669516,1
式,传,0.9964976,1
式,远,0.99604106,1
式,花,0.99580574,1
式,游,0.996159,1
式,但,0.9963852,1
式,费,0.99617445,1
式,喝,0.99608976,1
式,受,0.99592185,1
式,夜,0.9960675,1
式,红,0.9954362,1
式,星,0.9964785,1
式,件,0.9963716,1
式,已,0.99642634,1
式,吉,0.99595785,1
式,书,0.99246156,1
式,挺,0.99571323,1
式,语,0.99614334,1
式,身,0.99613297,1
式,降,0.99657273,1
式,式,0.9967522,1
式,朋,0.9958049,1
式,永,0.9959049,1
式,写,0.9963814,1
式,师,0.9965081,1
式,忙,0.9946469,1
试,式,0.9967522,0
世,脑,0.9909073,1
世,术,0.9909146,1
世,印,0.9938239,1
世,良,0.99481595,1
世,似,0.98666346,1
世,河,0.99279034,1
世,治,0.995049,1
世,楼,0.99153954,1
世,香,0.988438,1
世,将,0.9925134,1
世,保,0.9934012,1
世,简,0.99433106,1
世,适,0.9953015,1
世,男,0.9939916,1
世,兵,0.9936517,1
世,俊,0.9943937,1
世,刮,0.99255323,1
世,标,0.99378586,1
世,阳,0.99522656,1
世,弹,0.9947336,1
世,装,0.99270284,1
世,望,0.99485844,1
世,卖,0.99481916,1
世,包,0.9950965,1
世,戏,0.99462503,1
世,背,0.99540484,1
世,低,0.9913515,1
世,速,0.992946,1
世,奇,0.99354625,1
世,坐,0.9948824,1
世,未,0.9915383,1
世,黑,0.9939295,1
世,礼,0.99553186,1
世,乖,0.99202466,1
世,软,0.99438643,1
世,燕,0.99124503,1
世,区,0.9948352,1
世,消,0.99319595,1
世,钢,0.9961872,1
世,伙,0.99380094,1
世,工,0.9961829,1
世,世,0.9946068,1
世,界,0.99561536,1
世,泪,0.9936829,1
世,化,0.9798294,1
世,绿,0.9941602,1
世,询,0.99500394,1
世,木,0.99057674,1
世,计,0.9948225,1
世,敬,0.9945129,1
世,吴,0.9941081,1
世,导,0.99613035,1
世,尚,0.99267614,1
世,柔,0.9870035,1
世,称,0.9949856,1
世,秦,0.98756474,1
世,余,0.98729384,1
世,业,0.9937824,1
世,往,0.9921975,1
世,刘,0.99226063,1
世,条,0.9947057,1
世,嵩,0.99599403,1
世,更,0.99445605,1
世,案,0.99510264,1
世,内,0.9951543,1
世,命,0.9910981,1
世,哭,0.98934454,1
世,弄,0.9901254,1
世,利,0.99419063,1
世,选,0.9895095,1
世,搞,0.99412096,1
世,照,0.9949486,1
世,祝,0.9945089,1
世,阿,0.9826663,1
世,迪,0.9861138,1
世,俩,0.99207515,1
世,尔,0.99552226,1
世,鸡,0.9950417,1
世,梁,0.99369335,1
世,茹,0.99390256,1
世,短,0.99362916,1
世,杨,0.9921894,1
世,徐,0.99077785,1
世,除,0.99285126,1
世,暑,0.9964267,1
世,体,0.99525607,1
世,排,0.9950031,1
世,泡,0.992253,1
世,右,0.995538,1
世,舒,0.99483657,1
世,类,0.9947514,1
世,型,0.99347645,1
世,剧,0.9912235,1
世,郊,0.99539256,1
世,维,0.9934553,1
世,童,0.9898184,1
世,或,0.99500173,1
世,介,0.98805934,1
世,强,0.99437296,1
世,座,0.99094296,1
世,冒,0.9940146,1
世,娃,0.9926802,1
世,武,0.9829681,1
世,闭,0.9952499,1
试,世,0.9946068,0
似,脑,0.9909073,1
似,术,0.9909146,1
似,印,0.9938239,1
似,良,0.99481595,1
似,似,0.98666346,1
似,河,0.99279034,1
似,治,0.995049,1
似,楼,0.99153954,1
似,香,0.988438,1
似,将,0.9925134,1
似,保,0.9934012,1
似,简,0.99433106,1
似,适,0.9953015,1
似,男,0.9939916,1
似,兵,0.9936517,1
似,俊,0.9943937,1
似,刮,0.99255323,1
似,标,0.99378586,1
似,阳,0.99522656,1
似,弹,0.9947336,1
似,装,0.99270284,1
似,望,0.99485844,1
似,卖,0.99481916,1
似,包,0.9950965,1
似,戏,0.99462503,1
似,背,0.99540484,1
似,低,0.9913515,1
似,速,0.992946,1
似,奇,0.99354625,1
似,坐,0.9948824,1
似,未,0.9915383,1
似,黑,0.9939295,1
似,礼,0.99553186,1
似,乖,0.99202466,1
似,软,0.99438643,1
似,燕,0.99124503,1
似,区,0.9948352,1
似,消,0.99319595,1
似,钢,0.9961872,1
似,伙,0.99380094,1
似,工,0.9961829,1
似,世,0.9946068,1
似,界,0.99561536,1
似,泪,0.9936829,1
似,化,0.9798294,1
似,绿,0.9941602,1
似,询,0.99500394,1
似,木,0.99057674,1
似,计,0.9948225,1
似,敬,0.9945129,1
似,吴,0.9941081,1
似,导,0.99613035,1
似,尚,0.99267614,1
似,柔,0.9870035,1
似,称,0.9949856,1
似,秦,0.98756474,1
似,余,0.98729384,1
似,业,0.9937824,1
似,往,0.9921975,1
似,刘,0.99226063,1
似,条,0.9947057,1
似,嵩,0.99599403,1
似,更,0.99445605,1
似,案,0.99510264,1
似,内,0.9951543,1
似,命,0.9910981,1
似,哭,0.98934454,1
似,弄,0.9901254,1
似,利,0.99419063,1
似,选,0.9895095,1
似,搞,0.99412096,1
似,照,0.9949486,1
似,祝,0.9945089,1
似,阿,0.9826663,1
似,迪,0.9861138,1
似,俩,0.99207515,1
似,尔,0.99552226,1
似,鸡,0.9950417,1
似,梁,0.99369335,1
似,茹,0.99390256,1
似,短,0.99362916,1
似,杨,0.9921894,1
似,徐,0.99077785,1
似,除,0.99285126,1
似,暑,0.9964267,1
似,体,0.99525607,1
似,排,0.9950031,1
似,泡,0.992253,1
似,右,0.995538,1
似,舒,0.99483657,1
似,类,0.9947514,1
似,型,0.99347645,1
似,剧,0.9912235,1
似,郊,0.99539256,1
似,维,0.9934553,1
似,童,0.9898184,1
似,或,0.99500173,1
似,介,0.98805934,1
似,强,0.99437296,1
似,座,0.99094296,1
似,冒,0.9940146,1
似,娃,0.9926802,1
似,武,0.9829681,1
似,闭,0.9952499,1
试,似,0.98666346,0
适,脑,0.9909073,1
适,术,0.9909146,1
适,印,0.9938239,1
适,良,0.99481595,1
适,似,0.98666346,1
适,河,0.99279034,1
适,治,0.995049,1
适,楼,0.99153954,1
适,香,0.988438,1
适,将,0.9925134,1
适,保,0.9934012,1
适,简,0.99433106,1
适,适,0.9953015,1
适,男,0.9939916,1
适,兵,0.9936517,1
适,俊,0.9943937,1
适,刮,0.99255323,1
适,标,0.99378586,1
适,阳,0.99522656,1
适,弹,0.9947336,1
适,装,0.99270284,1
适,望,0.99485844,1
适,卖,0.99481916,1
适,包,0.9950965,1
适,戏,0.99462503,1
适,背,0.99540484,1
适,低,0.9913515,1
适,速,0.992946,1
适,奇,0.99354625,1
适,坐,0.9948824,1
适,未,0.9915383,1
适,黑,0.9939295,1
适,礼,0.99553186,1
适,乖,0.99202466,1
适,软,0.99438643,1
适,燕,0.99124503,1
适,区,0.9948352,1
适,消,0.99319595,1
适,钢,0.9961872,1
适,伙,0.99380094,1
适,工,0.9961829,1
适,世,0.9946068,1
适,界,0.99561536,1
适,泪,0.9936829,1
适,化,0.9798294,1
适,绿,0.9941602,1
适,询,0.99500394,1
适,木,0.99057674,1
适,计,0.9948225,1
适,敬,0.9945129,1
适,吴,0.9941081,1
适,导,0.99613035,1
适,尚,0.99267614,1
适,柔,0.9870035,1
适,称,0.9949856,1
适,秦,0.98756474,1
适,余,0.98729384,1
适,业,0.9937824,1
适,往,0.9921975,1
适,刘,0.99226063,1
适,条,0.9947057,1
适,嵩,0.99599403,1
适,更,0.99445605,1
适,案,0.99510264,1
适,内,0.9951543,1
适,命,0.9910981,1
适,哭,0.98934454,1
适,弄,0.9901254,1
适,利,0.99419063,1
适,选,0.9895095,1
适,搞,0.99412096,1
适,照,0.9949486,1
适,祝,0.9945089,1
适,阿,0.9826663,1
适,迪,0.9861138,1
适,俩,0.99207515,1
适,尔,0.99552226,1
适,鸡,0.9950417,1
适,梁,0.99369335,1
适,茹,0.99390256,1
适,短,0.99362916,1
适,杨,0.9921894,1
适,徐,0.99077785,1
适,除,0.99285126,1
适,暑,0.9964267,1
适,体,0.99525607,1
适,排,0.9950031,1
适,泡,0.992253,1
适,右,0.995538,1
适,舒,0.99483657,1
适,类,0.9947514,1
适,型,0.99347645,1
适,剧,0.9912235,1
适,郊,0.99539256,1
适,维,0.9934553,1
适,童,0.9898184,1
适,或,0.99500173,1
适,介,0.98805934,1
适,强,0.99437296,1
适,座,0.99094296,1
适,冒,0.9940146,1
适,娃,0.9926802,1
适,武,0.9829681,1
适,闭,0.9952499,1
试,适,0.9953015,0
是,是,0.99770814,1
世,是,0.99770814,0
事,自,0.9977703,1
事,事,0.9977965,1
事,和,0.9976833,1
事,后,0.9978607,1
世,事,0.9977965,0
视,发,0.9976327,1
视,生,0.997677,1
视,视,0.9977125,1
世,视,0.9977125,0
室,欢,0.9977857,1
室,热,0.9976461,1
室,室,0.99760145,1
室,分,0.9975994,1
室,名,0.9977139,1
世,室,0.99760145,0
氏,氏,0.9975925,1
氏,演,0.9974501,1
氏,经,0.9978514,1
氏,王,0.99745154,1
氏,风,0.99728537,1
氏,告,0.9974815,1
氏,长,0.99743736,1
氏,呀,0.99755144,1
氏,意,0.99779767,1
氏,节,0.99764526,1
世,氏,0.9975925,0
市,色,0.99700034,1
市,种,0.9974367,1
市,习,0.99748707,1
市,准,0.99748135,1
市,头,0.9972462,1
市,始,0.9965865,1
市,司,0.9971878,1
市,外,0.9976054,1
市,联,0.99735683,1
市,市,0.9977349,1
市,嗯,0.99691606,1
市,加,0.9974064,1
市,英,0.9969,1
市,注,0.99761003,1
市,醒,0.99727786,1
市,某,0.9973144,1
世,市,0.9977349,0
式,法,0.99763626,1
式,德,0.9964371,1
式,团,0.9969224,1
式,典,0.99702346,1
式,常,0.9972158,1
式,贝,0.99693346,1
式,转,0.99625295,1
式,闻,0.99722314,1
式,亮,0.99630797,1
式,练,0.9975571,1
式,传,0.9969894,1
式,远,0.9972445,1
式,花,0.9963034,1
式,游,0.9969984,1
式,但,0.9969646,1
式,费,0.9965831,1
式,喝,0.99687177,1
式,受,0.9968127,1
式,夜,0.99717146,1
式,红,0.99648386,1
式,星,0.9973148,1
式,件,0.997029,1
式,已,0.99712044,1
式,吉,0.9969086,1
式,书,0.99311143,1
式,挺,0.9962778,1
式,语,0.99687904,1
式,身,0.9970617,1
式,降,0.9971287,1
式,式,0.99758565,1
式,朋,0.996878,1
式,永,0.9969002,1
式,写,0.9971751,1
式,师,0.9971378,1
式,忙,0.99631494,1
世,式,0.99758565,0
试,段,0.9949157,1
试,各,0.9974259,1
试,鱼,0.99577427,1
试,停,0.99561757,1
试,冻,0.9960891,1
试,满,0.9956292,1
试,跳,0.9959525,1
试,器,0.9917751,1
试,赵,0.9916996,1
试,宿,0.9940208,1
试,管,0.9961058,1
试,雄,0.99277866,1
试,伴,0.9965309,1
试,湖,0.99503267,1
试,量,0.99595416,1
