compare,basehomo,similarity,baseline
一,衣,-0.15692855,1
一,语,-0.018139834,1
一,衣,-0.15692855,0
一,突,0.082290314,1
一,害,0.16082156,1
一,创,0.18825813,1
一,湿,0.022490248,1
一,刮,-0.096044585,1
一,呐,-0.11169043,1
一,依,0.18825656,1
一,父,0.17347229,1
一,敏,0.19738342,1
一,雅,0.2326443,1
一,冠,0.20313674,1
一,宫,0.18944119,1
一,堵,0.011458845,1
一,爽,0.15568464,1
一,玉,0.24249342,1
一,咖,0.0053610452,1
一,帅,-0.054489918,1
一,肯,0.061111476,1
一,曾,0.18391213,1
一,涵,0.23707706,1
一,退,0.14490643,1
一,择,0.33708125,1
一,优,0.05010391,1
一,排,-0.06411278,1
一,闹,0.021862607,1
一,娘,0.086832054,1
一,依,0.18825656,0
一,娃,-0.034193967,1
一,环,-0.020624451,1
一,支,0.19443241,1
一,限,0.08551362,1
一,晴,0.03193843,1
一,压,0.12622285,1
一,朝,0.028930789,1
一,邓,0.2967431,1
一,朴,0.29190937,1
一,待,0.010402374,1
一,义,-0.13472483,1
一,岛,0.006792146,1
一,谭,0.22454768,1
一,母,0.2516042,1
一,尚,0.07035942,1
一,击,0.10583805,1
一,鸟,0.21376652,1
一,抽,-0.024648484,1
一,充,0.045532204,1
一,媳,-0.025946897,1
一,妇,-0.010733451,1
一,贵,0.03106527,1
一,医,0.04247972,1
一,托,0.010417989,1
一,凡,0.20320636,1
一,闷,-0.10027508,1
一,续,0.12678783,1
一,具,-0.058283694,1
一,佳,0.08852115,1
一,凯,0.25084123,1
一,腾,0.22112529,1
一,套,0.0019740546,1
一,俩,0.11386836,1
一,鞋,-0.10595359,1
一,缘,0.34609196,1
一,善,0.1142494,1
一,严,0.07383484,1
一,萨,0.045939837,1
一,宿,-0.0066745332,1
一,油,-0.058328506,1
一,医,0.04247972,0
衣,一,-0.15692855,1
衣,一,-0.15692855,0
衣,突,0.27994648,1
衣,害,0.27545395,1
衣,创,-0.0661361,1
衣,湿,0.39292228,1
衣,刮,0.2932719,1
衣,呐,0.2533253,1
衣,依,-0.41713542,1
衣,父,-0.010250157,1
衣,敏,-0.20365591,1
衣,雅,-0.28154856,1
衣,冠,-0.187563,1
衣,宫,-0.16042605,1
衣,堵,0.49124667,1
衣,爽,-0.09626552,1
衣,玉,-0.12464251,1
衣,咖,0.11712767,1
衣,帅,0.15077391,1
衣,肯,0.25513008,1
衣,曾,-0.18950188,1
衣,涵,-0.33804023,1
衣,退,0.21999528,1
衣,择,-0.041857384,1
衣,优,0.012913475,1
衣,排,0.21382459,1
衣,闹,0.42377102,1
衣,娘,-0.064585835,1
衣,依,-0.41713542,0
衣,娃,0.17166328,1
衣,环,0.14342645,1
衣,支,0.1688841,1
衣,限,0.4692748,1
衣,晴,0.17618017,1
衣,压,0.3142251,1
衣,朝,-0.079291865,1
衣,邓,-0.322615,1
衣,朴,-0.26341164,1
衣,待,0.27096766,1
衣,义,0.13953823,1
衣,岛,0.018099958,1
衣,谭,-0.3167363,1
衣,母,-0.0499175,1
衣,尚,0.01331895,1
衣,击,0.20346911,1
衣,鸟,-0.15161358,1
衣,抽,0.61157423,1
衣,充,0.4393836,1
衣,媳,0.22333767,1
衣,妇,0.22840656,1
衣,贵,-0.1022159,1
衣,医,0.2995509,1
衣,托,0.22255595,1
衣,凡,-0.22101814,1
衣,闷,0.45269945,1
衣,续,0.24847026,1
衣,具,0.25289232,1
衣,佳,-0.17604348,1
衣,凯,-0.32922003,1
衣,腾,-0.3435403,1
衣,套,0.5899115,1
衣,俩,0.01291162,1
衣,鞋,0.2881454,1
衣,缘,-0.14429292,1
衣,善,0.033979755,1
衣,严,0.16858841,1
衣,萨,-0.104611665,1
衣,宿,0.41712785,1
衣,油,0.6322869,1
衣,医,0.2995509,0
依,一,0.18825656,1
依,一,0.18825656,0
依,衣,-0.41713542,1
依,语,0.15429386,1
依,衣,-0.41713542,0
依,娃,-0.10000926,1
依,环,0.30428752,1
依,支,-0.005017105,1
依,限,0.032263573,1
依,晴,0.32688007,1
依,压,0.15707165,1
依,朝,0.5679084,1
依,邓,0.65123534,1
依,朴,0.7610121,1
依,待,0.106181994,1
依,义,0.33192167,1
依,岛,0.44222376,1
依,谭,0.68394023,1
依,母,0.2770914,1
依,尚,0.2738967,1
依,击,0.09124044,1
依,鸟,0.35746843,1
依,抽,-0.21476018,1
依,充,-0.11163932,1
依,媳,0.086446956,1
依,妇,0.08818351,1
依,贵,0.44316253,1
依,医,-0.144561,1
依,托,0.23930411,1
依,凡,0.63836104,1
依,闷,-0.03554398,1
依,续,0.27007267,1
依,具,0.2130498,1
依,佳,0.54133195,1
依,凯,0.77281475,1
依,腾,0.8067006,1
依,套,-0.22311434,1
依,俩,0.025061863,1
依,鞋,0.05599441,1
依,缘,0.37967107,1
依,善,0.3728018,1
依,严,0.32654977,1
依,萨,0.4620474,1
依,宿,-0.22010943,1
依,油,-0.1523508,1
依,医,-0.144561,0
医,一,0.04247972,1
医,一,0.04247972,0
医,衣,0.2995509,1
医,语,-0.3430706,1
医,衣,0.2995509,0
医,突,0.24755539,1
医,害,-0.013275423,1
医,创,-0.14716278,1
医,湿,0.19008903,1
医,刮,0.38310105,1
医,呐,0.20362425,1
医,依,-0.144561,1
医,父,0.019419024,1
医,敏,0.023214402,1
医,雅,0.02393969,1
医,冠,0.040959444,1
医,宫,0.2393724,1
医,堵,0.4351822,1
医,爽,-0.18471661,1
医,玉,0.02917938,1
医,咖,-0.10573832,1
医,帅,0.30910543,1
医,肯,0.36462417,1
医,曾,-0.16085501,1
医,涵,0.083629884,1
医,退,0.4157495,1
医,择,-0.12513654,1
医,优,0.07169283,1
医,排,0.03299164,1
医,闹,0.47177917,1
医,娘,0.09540569,1
医,依,-0.144561,0
歌,片,0.3956074,1
歌,路,-0.25641814,1
歌,她,-0.098051384,1
歌,哥,-0.058076464,1
歌,负,-0.112704255,1
歌,同,-0.09896655,1
歌,推,0.3368791,1
歌,哥,-0.058076464,0
歌,券,0.291242,1
歌,朱,0.24520563,1
歌,诗,0.5222871,1
歌,威,0.31030965,1
歌,延,0.1777678,1
歌,员,0.257926,1
歌,疯,0.07946736,1
歌,馆,-0.078017555,1
歌,农,0.09935711,1
歌,佰,0.5020391,1
歌,姜,0.40583432,1
歌,宜,-0.04276166,1
歌,逗,0.10084539,1
歌,滴,-0.15370706,1
歌,娜,0.23885578,1
歌,噢,0.2900289,1
歌,论,0.09991103,1
歌,灵,0.17867702,1
歌,萧,0.46603674,1
歌,峰,0.4668479,1
歌,炒,-0.26447842,1
歌,骂,-0.08115726,1
歌,案,-0.10828232,1
歌,嘴,0.23320097,1
歌,源,0.03073193,1
歌,效,0.2537138,1
歌,迅,0.4269395,1
歌,摆,-0.1267164,1
歌,楠,0.37281653,1
歌,局,-0.22299503,1
歌,熟,0.09515952,1
歌,巴,0.10662558,1
歌,账,0.080907635,1
歌,秀,0.5178887,1
歌,倾,0.13351771,1
歌,豫,0.4464297,1
歌,罪,0.071191356,1
歌,章,0.33847582,1
歌,津,-0.07824538,1
歌,咯,0.026549524,1
歌,卦,-0.0763764,1
歌,佩,0.44949746,1
歌,营,0.12068114,1
歌,博,0.16818984,1
歌,乖,-0.1589081,1
歌,漂,0.34320763,1
歌,呜,0.013457068,1
歌,咯,0.026549524,0
哥,歌,-0.058076464,1
哥,歌,-0.058076464,0
哥,券,0.12912624,1
哥,朱,0.09328531,1
哥,诗,-0.08858648,1
哥,威,0.027798163,1
哥,延,0.08197323,1
哥,员,0.07785263,1
哥,疯,-0.011220969,1
哥,馆,0.28773162,1
哥,农,0.109897114,1
哥,佰,0.16027799,1
哥,姜,0.018631024,1
哥,宜,0.2029657,1
哥,逗,0.47322837,1
哥,滴,0.29420158,1
哥,娜,0.31565785,1
哥,噢,0.30613348,1
哥,论,0.3153958,1
哥,灵,-0.1101007,1
哥,萧,0.099589184,1
哥,峰,0.070661835,1
哥,炒,0.4093112,1
哥,骂,0.40436545,1
哥,案,0.15899238,1
哥,嘴,0.16160189,1
哥,源,0.22740306,1
哥,效,0.052886978,1
哥,迅,0.14127545,1
哥,摆,-0.03957767,1
哥,楠,0.07429208,1
哥,局,0.02649942,1
哥,熟,0.14200135,1
哥,巴,0.24797057,1
哥,账,-0.005381395,1
哥,秀,0.30852965,1
哥,倾,-0.08138595,1
哥,豫,0.20257975,1
哥,罪,0.04931396,1
哥,章,-0.15041114,1
哥,津,0.18264106,1
哥,咯,0.40178648,1
哥,卦,-0.07863407,1
哥,佩,0.110824354,1
哥,营,0.21021672,1
哥,博,0.026957786,1
哥,乖,0.41615018,1
哥,漂,0.18224044,1
哥,呜,0.20332442,1
哥,咯,0.40178648,0
咯,歌,0.026549524,1
咯,歌,0.026549524,0
咯,片,0.21111967,1
咯,路,0.03700102,1
咯,她,0.3424936,1
咯,哥,0.40178648,1
咯,负,-0.020727046,1
咯,同,0.096930064,1
咯,推,0.15740472,1
咯,哥,0.40178648,0
天,淘,-0.12048032,1
天,付,-0.016179245,1
天,亚,0.3962316,1
天,它,0.20199807,1
天,箱,0.078497,1
天,抒,-0.09727196,1
天,瓜,0.22429024,1
天,炫,-0.024586255,1
天,彦,-0.14743385,1
天,斌,-0.14209144,1
天,孤,-0.10366155,1
天,玮,-0.1269293,1
天,反,0.18728475,1
天,顾,0.027074644,1
天,产,-0.08773204,1
天,晨,0.45687255,1
天,笨,0.29189432,1
天,脱,0.025194207,1
天,净,0.24060456,1
天,薇,-0.25366953,1
天,暗,-0.12514171,1
天,彩,-0.14936973,1
天,琳,-0.12371785,1
天,持,0.2515821,1
天,双,-0.13841397,1
天,姑,-0.058520094,1
天,价,0.19750717,1
天,肉,0.03434682,1
天,兄,0.24178682,1
天,澡,0.094010994,1
天,尽,0.010644256,1
天,却,0.017232265,1
天,添,-0.008365532,1
天,迎,-0.032740984,1
天,商,0.16838849,1
天,礼,-0.009214289,1
天,雾,-0.06186054,1
天,倩,-0.13965097,1
天,轩,-0.06914856,1
天,君,-0.1362142,1
天,寒,0.3899979,1
天,征,-0.08977586,1
天,耳,-0.20983146,1
天,挂,0.015784325,1
天,汤,0.055100534,1
天,技,-0.107028104,1
天,添,-0.008365532,0
添,天,-0.008365532,1
添,天,-0.008365532,0
不,落,-0.09736862,1
不,部,0.020476013,1
不,表,0.28650364,1
不,岁,-0.13483587,1
不,呗,0.3289152,1
不,运,-0.07425411,1
不,备,0.26288792,1
不,部,0.020476013,0
不,挺,0.33108458,1
不,跳,-0.0006009561,1
不,谱,0.044313487,1
不,左,0.1381467,1
不,练,0.26388416,1
不,悲,0.21461695,1
不,易,0.3631318,1
不,冒,0.32704547,1
不,夏,0.09637839,1
不,央,-0.12017168,1
不,物,-0.0483157,1
不,课,0.2627952,1
不,住,0.3087109,1
不,步,0.04143443,1
不,余,-0.19710578,1
不,赵,-0.29447886,1
不,步,0.04143443,0
不,束,0.16879293,1
不,娱,-0.022391643,1
不,航,-0.07151458,1
不,屋,-0.11471302,1
不,丹,-0.23024334,1
不,寓,-0.013113059,1
不,勒,-0.14246325,1
不,由,-0.009948701,1
不,乱,0.034975745,1
不,斗,-0.12671769,1
不,旅,-0.122192115,1
不,辉,-0.118123755,1
不,港,0.0020348018,1
不,观,-0.30751374,1
不,染,-0.1287076,1
不,坊,-0.09499019,1
不,沉,-0.095849305,1
不,恒,-0.16212782,1
不,崔,-0.09450673,1
不,饿,0.30245945,1
不,餐,0.0042405175,1
不,领,0.03193576,1
不,汇,-0.061723344,1
不,板,0.092780344,1
不,杀,-8.850792e-05,1
不,勇,-0.12619963,1
不,桥,-0.14095059,1
不,床,0.22633336,1
不,盛,-0.13952258,1
不,紧,0.2968997,1
不,羊,0.16714914,1
不,丁,-0.30377975,1
不,飘,-0.165697,1
不,爷,-0.041624878,1
不,嘉,-0.21971405,1
不,宗,-0.2663698,1
不,枪,-0.048348717,1
不,折,0.30431446,1
不,若,-0.10768685,1
不,官,-0.15940307,1
不,厅,-0.14659001,1
不,角,-0.047768153,1
不,偶,0.3152973,1
不,帝,-0.23461807,1
不,淑,-0.15722841,1
不,桦,-0.16145404,1
不,盘,0.139839,1
不,布,-0.1776716,1
不,控,0.06421383,1
不,止,0.069017105,1
不,颗,0.047810093,1
不,遥,-0.09356358,1
不,例,0.062026035,1
不,妮,-0.13350208,1
不,麦,-0.009664432,1
不,松,-0.16582562,1
不,绮,-0.17439462,1
不,输,0.39680034,1
不,布,-0.1776716,0
部,不,0.020476013,1
部,不,0.020476013,0
部,挺,-0.22569963,1
部,跳,0.4958615,1
部,谱,0.67099607,1
部,左,0.6334987,1
部,练,0.5325803,1
部,悲,0.378158,1
部,易,0.33187985,1
部,冒,0.05624299,1
部,夏,0.018255936,1
部,央,0.23110291,1
部,物,0.47498193,1
部,课,0.11256684,1
部,住,-0.22936754,1
部,步,0.37931937,1
部,余,0.27358103,1
部,赵,0.13927917,1
部,步,0.37931937,0
部,束,0.059582077,1
部,娱,0.22017494,1
部,航,0.2170913,1
部,屋,0.3057361,1
部,丹,0.10353805,1
部,寓,0.33376488,1
部,勒,0.26013982,1
部,由,0.3552343,1
部,乱,0.2890178,1
部,斗,0.49045843,1
部,旅,0.38959664,1
部,辉,0.3196381,1
部,港,0.19650203,1
部,观,0.32352623,1
部,染,0.31623906,1
部,坊,0.20957908,1
部,沉,0.26352638,1
部,恒,0.27787703,1
部,崔,0.06704622,1
部,饿,-0.06438797,1
部,餐,0.22749092,1
部,领,0.34356326,1
部,汇,0.0647131,1
部,板,0.18876044,1
部,杀,0.48491046,1
部,勇,0.2065456,1
部,桥,0.27825946,1
部,床,0.14480107,1
部,盛,0.17771728,1
部,紧,0.27191532,1
部,羊,0.20078643,1
部,丁,0.3952815,1
部,飘,0.14480057,1
部,爷,0.030221835,1
部,嘉,0.11367551,1
部,宗,0.17408714,1
部,枪,0.54124105,1
部,折,-0.010262059,1
部,若,0.024557553,1
部,官,0.28156507,1
部,厅,0.24832639,1
部,角,0.40393195,1
部,偶,0.2986706,1
部,帝,0.16419514,1
部,淑,0.036617804,1
部,桦,0.07358586,1
部,盘,0.43062162,1
部,布,0.48646194,1
部,控,0.39740357,1
部,止,0.27204344,1
部,颗,0.26190415,1
部,遥,0.08679582,1
部,例,0.32981685,1
部,妮,0.18151335,1
部,麦,0.23727591,1
部,松,0.3291089,1
部,绮,0.05065282,1
部,输,0.1703755,1
部,布,0.48646194,0
步,不,0.04143443,1
步,不,0.04143443,0
步,落,0.48384783,1
步,部,0.37931937,1
步,表,0.13950668,1
步,岁,0.38989866,1
步,呗,0.4078547,1
步,运,0.30122504,1
步,备,0.015219115,1
步,部,0.37931937,0
步,束,0.18376696,1
步,娱,0.11640246,1
步,航,0.020571727,1
步,屋,0.41056836,1
步,丹,0.19966586,1
步,寓,0.6265144,1
步,勒,-0.08555917,1
步,由,0.10087058,1
步,乱,0.49758467,1
步,斗,0.2726483,1
步,旅,0.17972834,1
步,辉,0.25102398,1
步,港,0.2430025,1
步,观,0.1974112,1
步,染,0.18066636,1
步,坊,0.14232367,1
步,沉,0.5707162,1
步,恒,0.09021963,1
步,崔,0.0497514,1
步,饿,0.23458932,1
步,餐,0.24743344,1
步,领,-0.053671904,1
步,汇,-0.12849219,1
步,板,-0.03820487,1
步,杀,0.35820827,1
步,勇,0.25064206,1
步,桥,0.33423465,1
步,床,0.28830945,1
步,盛,0.10146892,1
步,紧,0.2532465,1
步,羊,0.32770848,1
步,丁,0.25705022,1
步,飘,0.07239387,1
步,爷,0.23019452,1
步,嘉,-0.1494123,1
步,宗,0.08337192,1
步,枪,0.42754024,1
步,折,0.34638718,1
步,若,0.16300899,1
步,官,0.115998134,1
步,厅,0.1508208,1
步,角,0.42201442,1
步,偶,0.16452289,1
步,帝,0.088773854,1
步,淑,0.04655652,1
步,桦,0.03273629,1
步,盘,0.05500987,1
步,布,0.25418517,1
步,控,0.19388252,1
步,止,0.35847113,1
步,颗,0.40960804,1
步,遥,0.42562467,1
步,例,0.04832897,1
步,妮,0.055105224,1
步,麦,0.07213134,1
步,松,0.36484146,1
步,绮,0.0012641472,1
步,输,0.31799984,1
步,布,0.25418517,0
布,不,-0.1776716,1
布,不,-0.1776716,0
布,落,0.34751454,1
布,部,0.48646194,1
布,表,0.27352542,1
布,岁,0.2448897,1
布,呗,0.080018245,1
布,运,0.48668092,1
布,备,0.26442233,1
布,部,0.48646194,0
布,挺,-0.07598404,1
布,跳,0.4402886,1
布,谱,0.25552905,1
布,左,0.34711137,1
布,练,0.22989477,1
布,悲,0.057544913,1
布,易,0.23322897,1
布,冒,-0.03101886,1
布,夏,-0.043820962,1
布,央,0.47790307,1
布,物,0.52021664,1
布,课,0.08017919,1
布,住,-0.008611355,1
布,步,0.25418517,1
布,余,0.48009345,1
布,赵,0.4970794,1
布,步,0.25418517,0
下,挺,-0.009410495,1
下,跳,0.007097146,1
下,谱,-0.14581047,1
下,左,-0.07708003,1
下,练,-0.1353184,1
下,悲,-0.1956361,1
下,易,-0.058843482,1
下,冒,-0.08669849,1
下,夏,0.12844783,1
下,央,0.014774722,1
下,物,-0.12281871,1
下,课,0.01650719,1
下,住,0.2064259,1
下,步,0.09295993,1
下,余,0.0053344476,1
下,赵,0.0033886635,1
下,夏,0.12844783,0
夏,下,0.12844783,1
夏,下,0.12844783,0
是,视,-0.073926345,1
是,视,-0.073926345,0
是,事,0.012690036,1
是,事,0.012690036,0
是,室,0.014496548,1
是,室,0.014496548,0
是,火,-0.18287413,1
是,合,0.14608338,1
是,原,0.27217212,1
是,聊,0.13836782,1
是,氏,-0.08614434,1
是,睡,0.11939223,1
是,氏,-0.08614434,0
是,春,-0.11588347,1
是,星,-0.026291685,1
是,于,0.027509345,1
是,市,0.0033777964,1
是,法,-0.048294634,1
是,市,0.0033777964,0
是,单,-0.06403775,1
是,式,0.0030661926,1
是,每,0.07950832,1
是,理,0.23072244,1
是,远,-0.0071118977,1
是,式,0.0030661926,0
是,速,0.13355859,1
是,业,-0.03316344,1
是,器,-0.11993898,1
是,黑,-0.22854418,1
是,内,0.016224774,1
是,梦,-0.24673834,1
是,适,0.2413652,1
是,期,0.031662785,1
是,站,-0.04821091,1
是,伦,0.11654513,1
是,适,0.2413652,0
是,实,0.5284919,1
是,奏,0.12350466,1
是,民,-0.22984572,1
是,典,0.14655495,1
是,世,0.10751356,1
是,孙,0.017146714,1
是,志,-0.040886953,1
是,笑,0.045647953,1
是,闻,0.03566402,1
是,世,0.10751356,0
是,似,-0.09576903,1
是,兴,0.20747359,1
是,拉,-0.14081572,1
是,考,0.09824791,1
是,试,0.036421906,1
是,量,0.046236716,1
是,界,0.22326207,1
是,暑,0.077977516,1
是,复,-0.1200807,1
是,响,-0.058472134,1
是,景,-0.082723476,1
是,深,-0.043000776,1
是,浪,-0.051884122,1
是,顺,0.01353611,1
是,试,0.036421906,0
是,似,-0.09576903,1
是,兴,0.20747359,1
是,拉,-0.14081572,1
是,考,0.09824791,1
是,试,0.036421906,1
是,量,0.046236716,1
是,界,0.22326207,1
是,暑,0.077977516,1
是,复,-0.1200807,1
是,响,-0.058472134,1
是,景,-0.082723476,1
是,深,-0.043000776,1
是,浪,-0.051884122,1
是,顺,0.01353611,1
是,似,-0.09576903,0
是,坐,0.012506039,1
是,尘,-0.27696055,1
是,园,-0.20008777,1
是,故,-0.041161694,1
是,治,-0.017237758,1
是,梁,-0.09773743,1
是,士,-0.24549711,1
是,且,0.4310042,1
是,教,0.16133833,1
是,木,-0.08540942,1
是,坏,0.2869106,1
是,讲,0.18717155,1
是,计,0.09562091,1
是,累,0.28559697,1
是,院,-0.16587533,1
是,懂,0.44001046,1
是,利,-0.092367336,1
是,乡,-0.17750886,1
是,码,0.07239445,1
是,军,-0.1286024,1
是,士,-0.24549711,0
是,阴,0.40439242,1
是,粤,0.0998521,1
是,伟,-0.11758602,1
是,取,-0.033999663,1
是,苦,0.012245637,1
是,胡,-0.16418779,1
是,入,-0.036834992,1
是,川,-0.15773018,1
是,朵,0.07478048,1
是,惠,-0.03437308,1
是,育,-0.021278705,1
是,凤,-0.17562175,1
是,抱,0.20266344,1
是,戴,-0.05850669,1
是,假,0.07595293,1
是,密,0.04661781,1
是,迪,-0.15214434,1
是,房,-0.002240682,1
是,示,0.14155711,1
是,各,0.18867777,1
是,示,0.14155711,0
是,测,0.035002697,1
是,缓,0.10523791,1
是,毒,0.12160441,1
是,陆,0.05605606,1
是,删,0.048779935,1
是,链,0.019565772,1
是,画,0.09573988,1
是,另,0.19235894,1
是,列,-0.07483669,1
是,淡,0.24164371,1
是,护,0.24654426,1
是,哩,0.1984842,1
是,怀,0.03986689,1
是,葛,-0.1693492,1
是,谅,0.057998855,1
是,庾,-0.049707327,1
是,岳,0.025910078,1
是,伏,0.022895133,1
是,检,0.104773164,1
是,签,0.36343536,1
是,剪,0.027647393,1
是,奖,0.089504324,1
是,划,0.13021405,1
是,筝,0.11206608,1
是,顶,-0.088863425,1
是,追,0.0920664,1
是,旗,0.01120724,1
是,尼,0.10340017,1
是,势,0.23367804,1
是,展,0.09710871,1
是,恩,-0.08886993,1
是,竟,0.07066629,1
是,聪,0.12390492,1
是,郁,0.23816119,1
是,棍,0.0025586686,1
是,仁,-0.09159173,1
是,邦,0.050871328,1
是,途,-0.15016177,1
是,玟,0.04342275,1
是,嘞,0.19038774,1
是,贱,0.2528109,1
是,允,0.20531693,1
是,继,0.19237359,1
是,盐,-0.033453498,1
是,珠,-0.035721347,1
是,寞,0.11796129,1
是,含,0.014094061,1
是,嫁,0.20359138,1
是,参,0.07236833,1
是,虚,0.0045306934,1
是,状,0.13535109,1
是,引,0.17953095,1
是,洛,-0.09334704,1
是,酷,-0.016955506,1
是,董,0.12278053,1
是,伯,0.024926567,1
是,夹,0.00070896524,1
是,隐,0.24415421,1
是,徽,-0.041132323,1
是,悉,0.38423184,1
是,统,0.12530862,1
是,紫,-0.074648164,1
是,懒,0.26462162,1
是,黎,-0.009518873,1
是,旬,-0.090756916,1
是,喽,0.021385565,1
是,窝,0.05394909,1
是,屁,0.105990365,1
是,渡,-0.11171699,1
是,沧,0.13804592,1
是,秘,0.26913494,1
是,蜜,-0.06239268,1
是,订,0.005930521,1
是,势,0.23367804,0
视,是,-0.073926345,1
视,是,-0.073926345,0
视,事,0.11107935,1
视,事,0.11107935,0
视,室,0.13517524,1
视,室,0.13517524,0
视,火,0.06804513,1
视,合,-0.06115542,1
视,原,-0.18399893,1
视,聊,-0.029711746,1
视,氏,0.10623594,1
视,睡,-0.15531418,1
视,氏,0.10623594,0
视,春,0.28541034,1
视,星,0.18730646,1
视,于,0.21484506,1
视,市,0.28374004,1
视,法,0.13042034,1
视,市,0.28374004,0
视,单,0.032449562,1
视,式,0.436118,1
视,每,-0.14340286,1
视,理,0.21684705,1
视,远,0.04889639,1
视,式,0.436118,0
视,速,0.25210622,1
视,业,0.06172323,1
视,器,0.19429184,1
视,黑,0.1888768,1
视,内,0.19837104,1
视,梦,-0.042216133,1
视,适,0.022318494,1
视,期,0.20368914,1
视,站,0.22850676,1
视,伦,0.030759525,1
视,适,0.022318494,0
视,实,0.23545569,1
视,奏,0.38120633,1
视,民,0.46763662,1
视,典,0.20670557,1
视,世,0.1947993,1
视,孙,0.03305658,1
视,志,0.016498663,1
视,笑,0.20078513,1
视,闻,0.40155268,1
视,世,0.1947993,0
视,似,0.040953424,1
视,兴,-0.0053272443,1
视,拉,-0.13681333,1
视,考,0.22438192,1
视,试,0.1322963,1
视,量,0.10815323,1
视,界,0.06627605,1
视,暑,0.04449464,1
视,复,0.1687137,1
视,响,0.5638786,1
视,景,0.31668538,1
视,深,-0.21158157,1
视,浪,0.22114511,1
视,顺,0.13115978,1
视,试,0.1322963,0
视,似,0.040953424,1
视,兴,-0.0053272443,1
视,拉,-0.13681333,1
视,考,0.22438192,1
视,试,0.1322963,1
视,量,0.10815323,1
视,界,0.06627605,1
视,暑,0.04449464,1
视,复,0.1687137,1
视,响,0.5638786,1
视,景,0.31668538,1
视,深,-0.21158157,1
视,浪,0.22114511,1
视,顺,0.13115978,1
视,似,0.040953424,0
视,坐,0.16057825,1
视,尘,0.1794336,1
视,园,0.14222932,1
视,故,0.015186055,1
视,治,0.17277423,1
视,梁,0.10401201,1
视,士,0.38457084,1
视,且,0.07375882,1
视,教,0.19965626,1
视,木,-0.010149507,1
视,坏,-0.16815291,1
视,讲,0.1300786,1
视,计,-0.04079745,1
视,累,-0.10409335,1
视,院,0.05069991,1
视,懂,0.10944609,1
视,利,0.3550255,1
视,乡,0.039316155,1
视,码,0.30272606,1
视,军,0.42734638,1
视,士,0.38457084,0
视,阴,-0.0055454616,1
视,粤,0.23895329,1
视,伟,0.13356714,1
视,取,0.14629272,1
视,苦,0.14414993,1
视,胡,0.1661945,1
视,入,0.12750655,1
视,川,0.4356554,1
视,朵,0.05744397,1
视,惠,0.03164844,1
视,育,0.64186287,1
视,凤,0.19990724,1
视,抱,-0.16031682,1
视,戴,0.13328977,1
视,假,0.1608324,1
视,密,0.29971483,1
视,迪,0.18247384,1
视,房,-0.04410549,1
视,示,0.42652085,1
视,各,0.12614313,1
视,示,0.42652085,0
视,测,0.36568803,1
视,缓,0.11765405,1
视,毒,0.32685935,1
视,陆,0.20986691,1
视,删,0.20808081,1
视,链,0.28094488,1
视,画,0.51226646,1
视,另,0.002162957,1
视,列,0.34799224,1
视,淡,0.057308424,1
视,护,0.0126820775,1
视,哩,0.118566364,1
视,怀,0.26247162,1
视,葛,0.2838324,1
视,谅,0.09975346,1
视,庾,0.35445732,1
视,岳,0.19323902,1
视,伏,0.16770586,1
视,检,0.25503793,1
视,签,0.26405188,1
视,剪,0.21764718,1
视,奖,0.09534665,1
视,划,0.2180287,1
视,筝,0.2677378,1
视,顶,0.30669302,1
视,追,0.13291615,1
视,旗,0.1642831,1
视,尼,0.38500983,1
视,势,0.08837621,1
视,展,0.33654872,1
视,恩,0.24567917,1
视,竟,0.21536265,1
视,聪,0.16104709,1
视,郁,0.10140556,1
视,棍,0.29994622,1
视,仁,0.14828251,1
视,邦,0.09865125,1
视,途,0.14969362,1
视,玟,0.3001287,1
视,嘞,0.16476448,1
视,贱,0.049642295,1
视,允,0.10166789,1
视,继,0.12484922,1
视,盐,0.30908984,1
视,珠,0.39873776,1
视,寞,-0.010740163,1
视,含,0.20769821,1
视,嫁,-0.09276187,1
视,参,0.31307024,1
视,虚,0.2955787,1
视,状,0.34281936,1
视,引,0.1309223,1
视,洛,0.18361567,1
视,酷,0.29699248,1
视,董,0.16633771,1
视,伯,0.33005166,1
视,夹,0.1361635,1
视,隐,0.16824464,1
视,徽,0.2130797,1
视,悉,0.03952335,1
视,统,0.3297457,1
视,紫,0.15299766,1
视,懒,-0.107757255,1
视,黎,0.21518013,1
视,旬,0.2529753,1
视,喽,0.113205664,1
视,窝,-0.06583417,1
视,屁,0.21220118,1
视,渡,0.40766647,1
视,沧,0.17319505,1
视,秘,0.14363265,1
视,蜜,0.36654195,1
视,订,0.14050885,1
视,势,0.08837621,0
事,是,0.012690036,1
事,是,0.012690036,0
事,视,0.11107935,1
事,视,0.11107935,0
事,室,0.29958513,1
事,室,0.29958513,0
事,火,0.025074689,1
事,合,-0.050700493,1
事,原,-0.11415972,1
事,聊,0.29905295,1
事,氏,0.09129903,1
事,睡,0.36113057,1
事,氏,0.09129903,0
事,春,-0.062721774,1
事,星,0.08071234,1
事,于,-0.025878113,1
事,市,-0.00038771762,1
事,法,0.5204146,1
事,市,-0.00038771762,0
事,单,0.005212939,1
事,式,0.047190912,1
事,每,0.24713065,1
事,理,0.08076569,1
事,远,0.018270358,1
事,式,0.047190912,0
事,速,-0.11737611,1
事,业,0.22103213,1
事,器,-0.085252255,1
事,黑,-0.017494705,1
